top-level_category,second-level_category,date,residual
Books & Magazines,Others,2023-09-01,-2344.2035049967235
Books & Magazines,Others,2023-10-01,-9781.547483870294
Books & Magazines,Others,2023-11-01,-8681.616178386948
Books & Magazines,Others,2023-12-01,-13287.507128086763
Books & Magazines,Others,2024-01-01,-9249.769418867712
Books & Magazines,Others,2024-02-01,-1508.2099910657944
Books & Magazines,Others,2024-03-01,-16794.372451531333
Books & Magazines,Others,2024-04-01,-16084.496269407431
Books & Magazines,Others,2024-05-01,284.7839823842223
Books & Magazines,Others,2024-06-01,110561.70838162574
Books & Magazines,Others,2024-07-01,-4794.022668759877
Books & Magazines,Others,2024-08-01,-14870.610825539294
Books & Magazines,Others,2024-09-01,-21640.916596156974
Books & Magazines,Others,2024-10-01,-25747.199395920303
Books & Magazines,Others,2024-11-01,-28917.182787870548
Books & Magazines,Others,2024-12-01,-20056.744047662436
Books & Magazines,Others,2025-01-01,-12700.149969262797
Books & Magazines,Others,2025-02-01,-17893.660268132073
Books & Magazines,Others,2025-03-01,-23213.776711037128
Books & Magazines,Others,2025-04-01,-30573.77440832802
Books & Magazines,Others,2025-05-01,3738.096964474302
Books & Magazines,Others,2025-06-01,2262.6901677762653
Books & Magazines,Others,2025-07-01,11966.132474125072
Books & Magazines,Others,2025-08-01,6502.999078978262
Books & Magazines,Others,2025-09-01,-16276.640793371324
Books & Magazines,Others,2025-10-01,-29567.7488806786
Books & Magazines,Others,2025-11-01,141562.9323684576
Cameras & Drones,Camera Accessories,2022-03-01,57784.0
Cameras & Drones,Camera Accessories,2022-04-01,-19348.926733682936
Cameras & Drones,Camera Accessories,2022-05-01,-18662.57876409744
Cameras & Drones,Camera Accessories,2022-06-01,-14156.094008716587
Cameras & Drones,Camera Accessories,2022-07-01,-12660.706236173362
Cameras & Drones,Camera Accessories,2022-08-01,-5736.042482464851
Cameras & Drones,Camera Accessories,2022-09-01,-21797.059870322468
Cameras & Drones,Camera Accessories,2022-10-01,-36544.942650643585
Cameras & Drones,Camera Accessories,2022-11-01,-32229.72745308507
Cameras & Drones,Camera Accessories,2022-12-01,32702.152552224616
Cameras & Drones,Camera Accessories,2023-01-01,17203.787186702735
Cameras & Drones,Camera Accessories,2023-02-01,1620.0803034989513
Cameras & Drones,Camera Accessories,2023-03-01,86473.37440587465
Cameras & Drones,Camera Accessories,2023-04-01,-34978.635143426916
Cameras & Drones,Camera Accessories,2023-05-01,-16099.064490300329
Cameras & Drones,Camera Accessories,2023-06-01,-17057.285522827107
Cameras & Drones,Camera Accessories,2023-07-01,-9505.27292622572
Cameras & Drones,Camera Accessories,2023-08-01,-37991.02490773989
Cameras & Drones,Camera Accessories,2023-09-01,-31811.683183834422
Cameras & Drones,Camera Accessories,2023-10-01,-32929.640604996675
Cameras & Drones,Camera Accessories,2023-11-01,-28085.9923509636
Cameras & Drones,Camera Accessories,2023-12-01,-3035.776022949969
Cameras & Drones,Camera Accessories,2024-01-01,9356.8523203269
Cameras & Drones,Camera Accessories,2024-02-01,-1724.9537779770037
Cameras & Drones,Camera Accessories,2024-03-01,-65458.55701551729
Cameras & Drones,Camera Accessories,2024-04-01,-45699.96277163764
Cameras & Drones,Camera Accessories,2024-05-01,247357.07072214904
Cameras & Drones,Camera Accessories,2024-06-01,20622.76775344665
Cameras & Drones,Camera Accessories,2024-07-01,-104661.40858711708
Cameras & Drones,Camera Accessories,2024-08-01,-56791.38139723078
Cameras & Drones,Camera Accessories,2024-09-01,-49710.11050948431
Cameras & Drones,Camera Accessories,2024-10-01,-41290.13963921793
Cameras & Drones,Camera Accessories,2024-11-01,-12862.27478909705
Cameras & Drones,Camera Accessories,2024-12-01,-34225.260824125085
Cameras & Drones,Camera Accessories,2025-01-01,-6875.253131458565
Cameras & Drones,Camera Accessories,2025-02-01,-8691.128205185698
Cameras & Drones,Camera Accessories,2025-03-01,-24897.83938132046
Cameras & Drones,Camera Accessories,2025-04-01,-32060.837081005768
Cameras & Drones,Camera Accessories,2025-05-01,11128.995239010195
Cameras & Drones,Camera Accessories,2025-06-01,-17814.983215555636
Cameras & Drones,Camera Accessories,2025-07-01,-43930.18436296721
Cameras & Drones,Camera Accessories,2025-08-01,1687.6790902189096
Cameras & Drones,Camera Accessories,2025-09-01,149914.32490529455
Cameras & Drones,Camera Accessories,2025-10-01,113926.98709587712
Cameras & Drones,Camera Accessories,2025-11-01,-115228.13344270777
Cameras & Drones,Camera Care,2022-03-01,4657.0
Cameras & Drones,Camera Care,2022-04-01,-4.556272394175721
Cameras & Drones,Camera Care,2022-05-01,-914.4626371584328
Cameras & Drones,Camera Care,2022-06-01,1514.4817531387837
Cameras & Drones,Camera Care,2022-07-01,-368.3818901940722
Cameras & Drones,Camera Care,2022-08-01,43.41755624225061
Cameras & Drones,Camera Care,2022-09-01,1357.557697426907
Cameras & Drones,Camera Care,2022-10-01,-4594.318161311021
Cameras & Drones,Camera Care,2022-11-01,-4026.232004769556
Cameras & Drones,Camera Care,2022-12-01,-3536.2536517400667
Cameras & Drones,Camera Care,2023-01-01,2838.7054220124087
Cameras & Drones,Camera Care,2023-02-01,889.1359478527165
Cameras & Drones,Camera Care,2023-03-01,2762.3840500471606
Cameras & Drones,Camera Care,2023-04-01,-1088.9578095960524
Cameras & Drones,Camera Care,2023-05-01,145.29369135858815
Cameras & Drones,Camera Care,2023-06-01,877.0225599414443
Cameras & Drones,Camera Care,2023-07-01,760.9580279508482
Cameras & Drones,Camera Care,2023-08-01,3048.619331924544
Cameras & Drones,Camera Care,2023-09-01,4947.403268310524
Cameras & Drones,Camera Care,2023-10-01,690.2459385637558
Cameras & Drones,Camera Care,2023-11-01,269.5686282734314
Cameras & Drones,Camera Care,2023-12-01,323.31270968263925
Cameras & Drones,Camera Care,2024-01-01,6090.683062251184
Cameras & Drones,Camera Care,2024-02-01,5889.450053544136
Cameras & Drones,Camera Care,2024-03-01,-5149.355934709021
Cameras & Drones,Camera Care,2024-04-01,-4164.21423245269
Cameras & Drones,Camera Care,2024-05-01,38452.66516355875
Cameras & Drones,Camera Care,2024-06-01,-909.8258212185248
Cameras & Drones,Camera Care,2024-07-01,-9343.522208024046
Cameras & Drones,Camera Care,2024-08-01,-2837.4129825150685
Cameras & Drones,Camera Care,2024-09-01,-1863.1604536057475
Cameras & Drones,Camera Care,2024-10-01,5225.917180198427
Cameras & Drones,Camera Care,2024-11-01,4872.04730809819
Cameras & Drones,Camera Care,2024-12-01,609.6272418592007
Cameras & Drones,Camera Care,2025-01-01,617.3573526344353
Cameras & Drones,Camera Care,2025-02-01,6954.229122755391
Cameras & Drones,Camera Care,2025-03-01,-8026.816711251147
Cameras & Drones,Camera Care,2025-04-01,-3048.581007618179
Cameras & Drones,Camera Care,2025-05-01,3920.7926502018454
Cameras & Drones,Camera Care,2025-06-01,3122.349766088635
Cameras & Drones,Camera Care,2025-07-01,-1011.4339834323982
Cameras & Drones,Camera Care,2025-08-01,63561.95628079648
Cameras & Drones,Camera Care,2025-09-01,2911.908071256345
Cameras & Drones,Camera Care,2025-10-01,7718.786794127784
Cameras & Drones,Camera Care,2025-11-01,-20747.046422327323
Cameras & Drones,Cameras,2022-03-01,5740.0
Cameras & Drones,Cameras,2022-04-01,19797.629475159276
Cameras & Drones,Cameras,2022-05-01,-23713.82469336687
Cameras & Drones,Cameras,2022-06-01,273.34345343898167
Cameras & Drones,Cameras,2022-07-01,9998.452150517516
Cameras & Drones,Cameras,2022-08-01,-107.91074253520856
Cameras & Drones,Cameras,2022-09-01,-9498.9129887509
Cameras & Drones,Cameras,2022-10-01,1257.122818261806
Cameras & Drones,Cameras,2022-11-01,-1962.7695908749963
Cameras & Drones,Cameras,2022-12-01,-1438.5481416077928
Cameras & Drones,Cameras,2023-01-01,1495.0752343009003
Cameras & Drones,Cameras,2023-02-01,-1164.9906888182104
Cameras & Drones,Cameras,2023-03-01,-2990.1940774802297
Cameras & Drones,Cameras,2023-04-01,-7451.923988720773
Cameras & Drones,Cameras,2023-05-01,10340.774374426896
Cameras & Drones,Cameras,2023-06-01,1001.4354906445842
Cameras & Drones,Cameras,2023-07-01,-4769.0657991919215
Cameras & Drones,Cameras,2023-08-01,-978.2838093972796
Cameras & Drones,Cameras,2023-09-01,4943.598782847165
Cameras & Drones,Cameras,2023-10-01,-1266.9180711520166
Cameras & Drones,Cameras,2023-11-01,1588.785222785199
Cameras & Drones,Cameras,2023-12-01,-2345.453546096779
Cameras & Drones,Cameras,2024-01-01,19101.24365336876
Cameras & Drones,Cameras,2024-02-01,-16541.105654907573
Cameras & Drones,Cameras,2024-03-01,2574.6456524821097
Cameras & Drones,Cameras,2024-04-01,-22644.411778798552
Cameras & Drones,Cameras,2024-05-01,20981.636820309723
Cameras & Drones,Cameras,2024-06-01,-2765.775640299529
Cameras & Drones,Cameras,2024-07-01,-2117.3620029888025
Cameras & Drones,Cameras,2024-08-01,3284.0350701393127
Cameras & Drones,Cameras,2024-09-01,-1591.1740405045384
Cameras & Drones,Cameras,2024-10-01,-825.6448065371897
Cameras & Drones,Cameras,2024-11-01,1378.7828574836576
Cameras & Drones,Cameras,2024-12-01,-370.76641819894303
Cameras & Drones,Cameras,2025-01-01,-313.2959437111367
Cameras & Drones,Cameras,2025-02-01,-422.6237530990893
Cameras & Drones,Cameras,2025-03-01,1827.7211587948368
Cameras & Drones,Cameras,2025-04-01,-671.6603971145214
Cameras & Drones,Cameras,2025-05-01,-848.5442184944304
Cameras & Drones,Cameras,2025-06-01,-3403.879004848727
Cameras & Drones,Cameras,2025-07-01,581.234864939709
Cameras & Drones,Cameras,2025-08-01,-1821.8561617185103
Cameras & Drones,Cameras,2025-09-01,1308.715838190341
Cameras & Drones,Cameras,2025-10-01,-716.7942077787711
Cameras & Drones,Cameras,2025-11-01,610.0065719644517
Cameras & Drones,Drone Accessories,2022-03-01,0.0
Cameras & Drones,Drone Accessories,2022-04-01,0.0
Cameras & Drones,Drone Accessories,2022-05-01,0.0
Cameras & Drones,Drone Accessories,2022-06-01,0.0
Cameras & Drones,Drone Accessories,2022-07-01,0.0
Cameras & Drones,Drone Accessories,2022-08-01,0.0
Cameras & Drones,Drone Accessories,2022-09-01,0.0
Cameras & Drones,Drone Accessories,2022-10-01,0.0
Cameras & Drones,Drone Accessories,2022-11-01,0.0
Cameras & Drones,Drone Accessories,2022-12-01,2002.0
Cameras & Drones,Drone Accessories,2023-01-01,-1117.6188440208562
Cameras & Drones,Drone Accessories,2023-02-01,-603.8277326308768
Cameras & Drones,Drone Accessories,2023-03-01,-191.55119249790044
Cameras & Drones,Drone Accessories,2023-04-01,-67.20198879953962
Cameras & Drones,Drone Accessories,2023-05-01,-29.60067930682196
Cameras & Drones,Drone Accessories,2023-06-01,-18.801866624131623
Cameras & Drones,Drone Accessories,2023-07-01,-13.31601522848066
Cameras & Drones,Drone Accessories,2023-08-01,-9.107285559917798
Cameras & Drones,Drone Accessories,2023-09-01,-3.3392540131810557
Cameras & Drones,Drone Accessories,2023-10-01,10.019236759993897
Cameras & Drones,Drone Accessories,2023-11-01,48.880673098981426
Cameras & Drones,Drone Accessories,2023-12-01,-2156.3318463087926
Cameras & Drones,Drone Accessories,2024-01-01,61.603507719691606
Cameras & Drones,Drone Accessories,2024-02-01,279.00116735202744
Cameras & Drones,Drone Accessories,2024-03-01,218.5398284251509
Cameras & Drones,Drone Accessories,2024-04-01,177.37826943068038
Cameras & Drones,Drone Accessories,2024-05-01,159.36871425228134
Cameras & Drones,Drone Accessories,2024-06-01,143.14065584729354
Cameras & Drones,Drone Accessories,2024-07-01,128.53760256221508
Cameras & Drones,Drone Accessories,2024-08-01,115.2740015737382
Cameras & Drones,Drone Accessories,2024-09-01,102.81612126016816
Cameras & Drones,Drone Accessories,2024-10-01,89.83406709426588
Cameras & Drones,Drone Accessories,2024-11-01,72.41544478297025
Cameras & Drones,Drone Accessories,2024-12-01,396.6025562964751
Cameras & Drones,Drone Accessories,2025-01-01,66.07335142730767
Cameras & Drones,Drone Accessories,2025-02-01,26.738438464184966
Cameras & Drones,Drone Accessories,2025-03-01,28.509705777402885
Cameras & Drones,Drone Accessories,2025-04-01,4293.310298081369
Cameras & Drones,Drone Accessories,2025-05-01,129.75011298301706
Cameras & Drones,Drone Accessories,2025-06-01,-414.2718482678975
Cameras & Drones,Drone Accessories,2025-07-01,-372.88727889162686
Cameras & Drones,Drone Accessories,2025-08-01,-335.6339623876456
Cameras & Drones,Drone Accessories,2025-09-01,3315.982603775363
Cameras & Drones,Drone Accessories,2025-10-01,-181.51570563010773
Cameras & Drones,Drone Accessories,2025-11-01,-612.4205683390329
Cameras & Drones,Drones,2022-03-01,16089.0
Cameras & Drones,Drones,2022-04-01,-17965.223007635257
Cameras & Drones,Drones,2022-05-01,877.4490489874534
Cameras & Drones,Drones,2022-06-01,14053.25246430681
Cameras & Drones,Drones,2022-07-01,-1411.895119497749
Cameras & Drones,Drones,2022-08-01,-7737.289798270867
Cameras & Drones,Drones,2022-09-01,-2802.6510142598527
Cameras & Drones,Drones,2022-10-01,-16900.175587713304
Cameras & Drones,Drones,2022-11-01,-11084.41272404414
Cameras & Drones,Drones,2022-12-01,10765.06744457861
Cameras & Drones,Drones,2023-01-01,8941.41384009652
Cameras & Drones,Drones,2023-02-01,-20548.989289611127
Cameras & Drones,Drones,2023-03-01,6334.229798214386
Cameras & Drones,Drones,2023-04-01,-8046.280414774238
Cameras & Drones,Drones,2023-05-01,-21428.79073264639
Cameras & Drones,Drones,2023-06-01,-30788.634618959342
Cameras & Drones,Drones,2023-07-01,-7615.575677683471
Cameras & Drones,Drones,2023-08-01,-12935.8027198384
Cameras & Drones,Drones,2023-09-01,-14552.75137099332
Cameras & Drones,Drones,2023-10-01,3953.292326027542
Cameras & Drones,Drones,2023-11-01,8898.734373540625
Cameras & Drones,Drones,2023-12-01,-35082.67060226352
Cameras & Drones,Drones,2024-01-01,-25835.229789688216
Cameras & Drones,Drones,2024-02-01,22796.26659897805
Cameras & Drones,Drones,2024-03-01,6458.586110460696
Cameras & Drones,Drones,2024-04-01,-3078.1856682906327
Cameras & Drones,Drones,2024-05-01,8861.00458299226
Cameras & Drones,Drones,2024-06-01,4350.691777042912
Cameras & Drones,Drones,2024-07-01,-13947.407245415963
Cameras & Drones,Drones,2024-08-01,2621.5689492283072
Cameras & Drones,Drones,2024-09-01,-346.6268515828216
Cameras & Drones,Drones,2024-10-01,21037.99926253472
Cameras & Drones,Drones,2024-11-01,-25723.9878750236
Cameras & Drones,Drones,2024-12-01,8550.405630197723
Cameras & Drones,Drones,2025-01-01,312.88743748295974
Cameras & Drones,Drones,2025-02-01,-23211.06026346903
Cameras & Drones,Drones,2025-03-01,-48000.951250076905
Cameras & Drones,Drones,2025-04-01,11702.646813468382
Cameras & Drones,Drones,2025-05-01,-14255.919254426764
Cameras & Drones,Drones,2025-06-01,-11491.082278070864
Cameras & Drones,Drones,2025-07-01,2979.6512755548147
Cameras & Drones,Drones,2025-08-01,12661.27392239298
Cameras & Drones,Drones,2025-09-01,24640.07190257602
Cameras & Drones,Drones,2025-10-01,48310.555811452745
Cameras & Drones,Drones,2025-11-01,-23849.5824612546
Cameras & Drones,Lens Accessories,2024-02-01,3106.0
Cameras & Drones,Lens Accessories,2024-03-01,-3106.0000000000005
Cameras & Drones,Lens Accessories,2024-04-01,2.273736754432321e-13
Cameras & Drones,Lens Accessories,2024-05-01,0.0
Cameras & Drones,Lens Accessories,2024-06-01,0.0
Cameras & Drones,Lens Accessories,2024-07-01,0.0
Cameras & Drones,Lens Accessories,2024-08-01,0.0
Cameras & Drones,Lens Accessories,2024-09-01,0.0
Cameras & Drones,Lens Accessories,2024-10-01,0.0
Cameras & Drones,Lens Accessories,2024-11-01,0.0
Cameras & Drones,Lens Accessories,2024-12-01,0.0
Cameras & Drones,Lens Accessories,2025-01-01,0.0
Cameras & Drones,Lens Accessories,2025-02-01,-2070.6666666666674
Cameras & Drones,Lens Accessories,2025-03-01,3106.000000000002
Cameras & Drones,Lens Accessories,2025-04-01,-1.342123141512276e-13
Cameras & Drones,Lens Accessories,2025-05-01,-5.275027117131568e-14
Cameras & Drones,Lens Accessories,2025-06-01,1.1320834163281228e-13
Cameras & Drones,Lens Accessories,2025-07-01,1.1320834163281228e-13
Cameras & Drones,Lens Accessories,2025-08-01,1.1320834163281228e-13
Cameras & Drones,Lens Accessories,2025-09-01,2.6274867030813585e-13
Cameras & Drones,Lens Accessories,2025-10-01,2.627486703081358e-13
Cameras & Drones,Lens Accessories,2025-11-01,1.8807302928689057e-13
Cameras & Drones,Lenses,2023-05-01,0.0
Cameras & Drones,Lenses,2023-06-01,3212.0
Cameras & Drones,Lenses,2023-07-01,2259.5816175891164
Cameras & Drones,Lenses,2023-08-01,-2093.4905828466244
Cameras & Drones,Lenses,2023-09-01,-1594.3098938306523
Cameras & Drones,Lenses,2023-10-01,2249.1788490012973
Cameras & Drones,Lenses,2023-11-01,-1203.2229554803134
Cameras & Drones,Lenses,2023-12-01,828.7385617214195
Cameras & Drones,Lenses,2024-01-01,-1159.0055871445502
Cameras & Drones,Lenses,2024-02-01,-2858.948922160889
Cameras & Drones,Lenses,2024-03-01,321.50916833177564
Cameras & Drones,Lenses,2024-04-01,32.94716753966173
Cameras & Drones,Lenses,2024-05-01,-112.88861343584244
Cameras & Drones,Lenses,2024-06-01,-3195.9149087744127
Cameras & Drones,Lenses,2024-07-01,-1930.8496187082924
Cameras & Drones,Lenses,2024-08-01,2632.353708425452
Cameras & Drones,Lenses,2024-09-01,935.48456606658
Cameras & Drones,Lenses,2024-10-01,-2552.6364301451804
Cameras & Drones,Lenses,2024-11-01,1860.4935487981356
Cameras & Drones,Lenses,2024-12-01,-1271.7483009865668
Cameras & Drones,Lenses,2025-01-01,1461.8532915567253
Cameras & Drones,Lenses,2025-02-01,2492.2239879638
Cameras & Drones,Lenses,2025-03-01,-1017.6522082811604
Cameras & Drones,Lenses,2025-04-01,182.48843462372773
Cameras & Drones,Lenses,2025-05-01,-28.915354556568406
Cameras & Drones,Lenses,2025-06-01,3.3502218001674957
Cameras & Drones,Lenses,2025-07-01,-1.3311805785895003
Cameras & Drones,Lenses,2025-08-01,-0.1544314283997686
Cameras & Drones,Lenses,2025-09-01,-0.4306761039758708
Cameras & Drones,Lenses,2025-10-01,0.2524200718200067
Cameras & Drones,Lenses,2025-11-01,0.6071955225776929
Cameras & Drones,Others,2022-03-01,0.0
Cameras & Drones,Others,2022-04-01,2862.0
Cameras & Drones,Others,2022-05-01,-210.82963434552585
Cameras & Drones,Others,2022-06-01,-3933.547212442293
Cameras & Drones,Others,2022-07-01,913.0635841891274
Cameras & Drones,Others,2022-08-01,264.2908404821287
Cameras & Drones,Others,2022-09-01,76.5002163229847
Cameras & Drones,Others,2022-10-01,22.143342079071253
Cameras & Drones,Others,2022-11-01,6.409492910326754
Cameras & Drones,Others,2022-12-01,1.8552574038217011
Cameras & Drones,Others,2023-01-01,0.5370128467853093
Cameras & Drones,Others,2023-02-01,0.1554408552780522
Cameras & Drones,Others,2023-03-01,-160.76729149470464
Cameras & Drones,Others,2023-04-01,-2579.324069442523
Cameras & Drones,Others,2023-05-01,746.1482286842207
Cameras & Drones,Others,2023-06-01,5721.5644381205075
Cameras & Drones,Others,2023-07-01,836.5510361582021
Cameras & Drones,Others,2023-08-01,816.3947256596211
Cameras & Drones,Others,2023-09-01,-1412.580080231676
Cameras & Drones,Others,2023-10-01,4.384047476086153
Cameras & Drones,Others,2023-11-01,2.8733739262703706
Cameras & Drones,Others,2023-12-01,2.074161878701744
Cameras & Drones,Others,2024-01-01,1.2557010055904794
Cameras & Drones,Others,2024-02-01,-0.4647682926175245
Cameras & Drones,Others,2024-03-01,-26.72023197424897
Cameras & Drones,Others,2024-04-01,-1112.5670556001337
Cameras & Drones,Others,2024-05-01,-544.9433047418536
Cameras & Drones,Others,2024-06-01,30.82028708877442
Cameras & Drones,Others,2024-07-01,-197.03599632066263
Cameras & Drones,Others,2024-08-01,-280.12554652825656
Cameras & Drones,Others,2024-09-01,935.843831923156
Cameras & Drones,Others,2024-10-01,197.2235581107271
Cameras & Drones,Others,2024-11-01,182.79348512575808
Cameras & Drones,Others,2024-12-01,170.97110908678377
Cameras & Drones,Others,2025-01-01,161.0455020897617
Cameras & Drones,Others,2025-02-01,152.15012290964634
